area,item,element,year,unit,value
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2006,TJ,5539.687273
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2007,TJ,5569.451412
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2008,TJ,5973.804829
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2009,TJ,5525.64
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2010,TJ,5563.968396
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2011,TJ,5469.770275
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2012,TJ,5693.478579
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2013,TJ,5616.639554
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2014,TJ,6629.432053
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2015,TJ,4173.574879
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2016,TJ,4379.179495
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2017,TJ,4147.100649
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2018,TJ,4503.389996
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2019,TJ,4250.468274
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2020,TJ,5124.932527
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2021,TJ,5532.799075
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2022,TJ,5711.515378
United Kingdom of Great Britain and Northern Ireland,Energy Use (Pre- and Post-Production),Energy Use (Heat),2023,TJ,5711.515378
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),1990,kt,901.940772
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),1991,kt,903.38536
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),1992,kt,904.418324
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),1993,kt,900.98082
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),1994,kt,903.319597
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),1995,kt,908.667811
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),1996,kt,910.443656
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),1997,kt,913.530246
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),1998,kt,915.40902
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),1999,kt,916.073818
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2000,kt,915.641148
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2001,kt,915.332832
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2002,kt,917.908386
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2003,kt,922.469082
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2004,kt,927.818319
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2005,kt,929.41323
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2006,kt,931.461725
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2007,kt,935.755455
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2008,kt,934.013578
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2009,kt,927.70141
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2010,kt,928.666547
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2011,kt,930.921033
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2012,kt,931.445481
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2013,kt,932.366977
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2014,kt,935.482667
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2015,kt,933.996906
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2016,kt,931.228614
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2017,kt,931.120038
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2018,kt,933.362091
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2019,kt,933.135425
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2020,kt,931.321309
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2021,kt,936.30678
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2022,kt,936.002268
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2),2023,kt,938.677065
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),1990,kt,226.5807
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),1991,kt,229.530784
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),1992,kt,231.788255
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),1993,kt,233.091799
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),1994,kt,234.919422
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),1995,kt,239.488003
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),1996,kt,235.7857
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),1997,kt,239.622448
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),1998,kt,404.706853
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),1999,kt,230.869311
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2000,kt,225.562679
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2001,kt,217.938182
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2002,kt,234.646268
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2003,kt,230.382154
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2004,kt,227.30193
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2005,kt,568.524283
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2006,kt,602.676858
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2007,kt,206.292951
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2008,kt,208.129052
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2009,kt,219.376153
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2010,kt,219.127571
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2011,kt,219.926799
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2012,kt,210.712327
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2013,kt,211.591009
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2014,kt,206.619654
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2015,kt,202.437093
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2016,kt,203.61516
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2017,kt,203.374534
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2018,kt,204.243315
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2019,kt,204.836051
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2020,kt,205.212391
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2021,kt,205.785695
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2022,kt,206.633044
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CH4),2023,kt,207.502123
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),1990,kt,2.86132
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),1991,kt,2.843514
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),1992,kt,2.873426
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),1993,kt,2.869118
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),1994,kt,2.897953
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),1995,kt,2.888945
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),1996,kt,2.975097
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),1997,kt,3.081903
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),1998,kt,3.068316
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),1999,kt,3.08843
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2000,kt,3.101026
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2001,kt,3.156321
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2002,kt,3.276724
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2003,kt,3.299707
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2004,kt,3.266626
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2005,kt,3.269605
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2006,kt,3.316792
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2007,kt,3.342378
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2008,kt,3.336934
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2009,kt,3.498427
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2010,kt,3.510781
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2011,kt,3.548036
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2012,kt,3.43283
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2013,kt,3.445872
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2014,kt,3.556337
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2015,kt,3.601893
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2016,kt,3.667543
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2017,kt,3.673176
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2018,kt,3.697556
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2019,kt,3.630922
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2020,kt,3.744184
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2021,kt,3.681374
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2022,kt,3.702524
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (N2O),2023,kt,3.728043
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),1990,kt,8004.450049
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),1991,kt,8083.778557
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),1992,kt,8155.947223
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),1993,kt,8187.867412
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),1994,kt,8249.020885
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),1995,kt,8379.902337
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),1996,kt,8300.843907
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),1997,kt,8439.662995
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),1998,kt,13060.304732
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),1999,kt,8198.848581
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2000,kt,8053.168146
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2001,kt,7854.026891
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2002,kt,8356.335855
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2003,kt,8247.591727
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2004,kt,8157.928331
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2005,kt,17714.53837
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2006,kt,18685.36351
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2007,kt,7597.688344
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2008,kt,7645.914602
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2009,kt,7997.316779
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2010,kt,7994.595449
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2011,kt,8029.100883
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2012,kt,7741.090483
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2013,kt,7770.071317
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2014,kt,7663.262356
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2015,kt,7556.737182
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2016,kt,7604.35201
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2017,kt,7598.998686
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2018,kt,7632.027331
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2019,kt,7630.739162
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2020,kt,7669.477157
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2021,kt,7673.870297
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2022,kt,7702.896288
United Kingdom of Great Britain and Northern Ireland,Agrifood Systems Waste Disposal,Emissions (CO2eq) (AR5),2023,kt,7736.667962
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),1990,kt,3715.652211
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),1991,kt,3604.996191
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),1992,kt,3615.256039
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),1993,kt,120.669713
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),1994,kt,26.167561
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),1995,kt,48.115188
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),1996,kt,194.682358
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),1997,kt,412.51753
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),1998,kt,719.559597
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),1999,kt,1092.915407
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2000,kt,1468.785581
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2001,kt,1828.053622
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2002,kt,2150.226304
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2003,kt,2501.644963
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2004,kt,2868.651456
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2005,kt,3265.046571
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2006,kt,3693.050067
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2007,kt,4118.758758
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2008,kt,4481.084307
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2009,kt,4812.342589
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2010,kt,5157.869868
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2011,kt,5480.60594
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2012,kt,5752.19707
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2013,kt,5894.900913
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2014,kt,5891.390615
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2015,kt,5761.192821
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2016,kt,5619.659211
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2017,kt,5437.20561
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2018,kt,5145.440841
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2019,kt,4793.781243
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2020,kt,4518.416889
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2021,kt,4269.374154
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2022,kt,4269.374154
United Kingdom of Great Britain and Northern Ireland,Cold Chain F-Gas,Emissions (CO2eq) from F-gases (AR5),2023,kt,4269.374154
